"Video","Frame","Truth"
"FH504_01",19800,"Negative"
"FH504_01",19802,"Negative"
"FH504_01",19803,"Negative"
"FH504_01",19805,"Negative"
"FH504_01",19806,"Negative"
"FH504_01",19808,"Negative"
"FH504_01",19809,"Negative"
"FH504_01",19810,"Negative"
"FH504_01",19811,"Negative"
"FH504_01",19812,"Negative"
"FH504_01",19813,"Negative"
"FH504_01",19814,"Negative"
"FH504_01",19815,"Negative"
"FH504_01",19817,"Negative"
"FH504_01",19821,"Negative"
"FH504_01",19828,"Negative"
"FH504_01",19830,"Negative"
"FH504_01",19831,"Negative"
"FH504_01",19832,"Negative"
"FH504_01",19834,"Negative"
"FH504_01",19838,"Negative"
"FH504_01",19841,"Negative"
"FH504_01",19850,"Negative"
"FH504_01",19858,"Negative"
"FH504_01",19861,"Negative"
"FH504_01",19866,"Negative"
"FH504_01",19867,"Negative"
"FH504_01",19868,"Negative"
"FH504_01",19875,"Negative"
"FH504_01",19876,"Negative"
"FH504_01",19878,"Negative"
"FH504_01",19883,"Negative"
"FH504_01",19884,"Negative"
"FH504_01",19885,"Negative"
"FH504_01",19886,"Negative"
"FH504_01",19889,"Negative"
"FH504_01",19892,"Negative"
"FH504_01",19893,"Negative"
"FH504_01",19895,"Negative"
"FH504_01",19902,"Negative"
"FH504_01",19904,"Negative"
"FH504_01",19905,"Negative"
"FH504_01",19906,"Negative"
"FH504_01",19908,"Negative"
"FH504_01",19910,"Negative"
"FH504_01",19913,"Negative"
"FH504_01",19914,"Negative"
"FH504_01",19915,"Negative"
"FH504_01",19916,"Negative"
"FH504_01",19917,"Negative"
"FH504_01",19918,"Negative"
"FH504_01",19919,"Negative"
"FH504_01",19921,"Negative"
"FH504_01",19922,"Negative"
"FH504_01",19923,"Negative"
"FH504_01",19925,"Negative"
"FH504_01",19927,"Negative"
"FH504_01",19928,"Negative"
"FH504_01",19930,"Negative"
"FH504_01",19931,"Negative"
"FH504_01",19934,"Negative"
"FH504_01",19937,"Negative"
"FH504_01",19938,"Negative"
"FH504_01",19939,"Negative"
"FH504_01",19941,"Negative"
"FH504_01",19942,"Negative"
"FH504_01",19944,"Negative"
"FH504_01",19945,"Negative"
"FH504_01",19946,"Negative"
"FH504_01",19948,"Negative"
"FH504_01",19958,"Negative"
"FH504_01",19963,"Negative"
"FH504_01",19964,"Negative"
"FH504_01",19969,"Negative"
"FH504_01",19971,"Negative"
"FH504_01",19974,"Negative"
"FH504_01",19978,"Negative"
"FH504_01",19980,"Negative"
"FH504_01",19986,"Negative"
"FH504_01",19987,"Negative"
"FH504_01",19988,"Negative"
"FH504_01",19989,"Negative"
"FH504_01",19990,"Negative"
"FH504_01",19991,"Negative"
"FH504_01",19996,"Negative"
"FH504_01",19998,"Negative"
"FH504_01",20003,"Negative"
"FH504_01",20004,"Negative"
"FH504_01",20005,"Negative"
"FH504_01",20007,"Negative"
"FH504_01",20015,"Negative"
"FH504_01",20017,"Negative"
"FH504_01",20018,"Negative"
"FH504_01",20020,"Negative"
"FH504_01",20021,"Negative"
"FH504_01",20023,"Negative"
"FH504_01",20024,"Negative"
"FH504_01",20025,"Negative"
"FH504_01",20026,"Negative"
"FH504_01",20029,"Negative"
"FH504_01",20030,"Negative"
"FH504_01",20032,"Negative"
"FH504_01",20033,"Negative"
"FH504_01",20048,"Negative"
"FH504_01",20058,"Negative"
"FH504_01",20059,"Negative"
"FH504_01",20062,"Negative"
"FH504_01",20064,"Negative"
"FH504_01",20066,"Negative"
"FH504_01",20067,"Negative"
"FH504_01",20069,"Negative"
"FH504_01",20070,"Negative"
"FH504_01",20071,"Negative"
"FH504_01",20072,"Negative"
"FH504_01",20073,"Negative"
"FH504_01",20074,"Negative"
"FH504_01",20076,"Negative"
"FH504_01",20077,"Negative"
"FH504_01",20078,"Negative"
"FH504_01",20081,"Negative"
"FH504_01",20083,"Negative"
"FH504_01",20086,"Negative"
"FH504_01",20088,"Negative"
"FH504_01",20089,"Negative"
"FH504_01",20095,"Negative"
"FH504_01",20096,"Negative"
"FH504_01",20097,"Negative"
"FH504_01",20098,"Negative"
"FH504_01",20099,"Negative"
"FH504_01",20100,"Negative"
"FH504_01",20101,"Negative"
"FH504_01",20104,"Negative"
"FH504_01",20105,"Negative"
"FH504_01",20106,"Negative"
"FH504_01",20107,"Negative"
"FH504_01",20109,"Negative"
"FH504_01",20112,"Negative"
"FH504_01",20113,"Negative"
"FH504_01",20114,"Negative"
"FH504_01",20117,"Negative"
"FH504_01",20118,"Negative"
"FH504_01",20119,"Negative"
"FH504_01",20120,"Negative"
"FH504_01",20121,"Negative"
"FH504_01",20123,"Negative"
"FH504_01",20124,"Negative"
"FH504_01",20125,"Negative"
"FH504_01",20126,"Negative"
"FH504_01",20128,"Negative"
"FH504_01",20131,"Negative"
"FH504_01",20132,"Negative"
"FH504_01",20133,"Negative"
"FH504_01",20134,"Negative"
"FH504_01",20135,"Negative"
"FH504_01",20145,"Negative"
"FH504_01",20147,"Negative"
"FH504_01",20148,"Negative"
"FH504_01",20149,"Negative"
"FH504_01",20152,"Negative"
"FH504_01",20153,"Negative"
"FH504_01",20154,"Negative"
"FH504_01",20158,"Negative"
"FH504_01",20159,"Negative"
"FH504_01",20161,"Negative"
"FH504_01",20165,"Negative"
"FH504_01",20168,"Negative"
"FH504_01",20169,"Negative"
"FH504_01",20170,"Negative"
"FH504_01",20171,"Negative"
"FH504_01",20172,"Negative"
"FH504_01",20173,"Negative"
"FH504_01",20177,"Negative"
"FH504_01",20178,"Negative"
"FH504_01",20179,"Negative"
"FH504_01",20180,"Negative"
"FH504_01",20182,"Negative"
"FH504_01",20183,"Negative"
"FH504_01",20184,"Negative"
"FH504_01",20185,"Negative"
"FH504_01",20186,"Negative"
"FH504_01",20188,"Negative"
"FH504_01",20190,"Negative"
"FH504_01",20197,"Negative"
"FH504_01",20200,"Negative"
"FH504_01",20201,"Negative"
"FH504_01",20202,"Negative"
"FH504_01",20203,"Negative"
"FH504_01",20204,"Negative"
"FH504_01",20205,"Negative"
"FH504_01",20206,"Negative"
"FH504_01",20207,"Negative"
"FH504_01",20209,"Negative"
"FH504_01",20210,"Negative"
"FH504_01",20211,"Negative"
"FH504_01",20212,"Negative"
"FH504_01",20214,"Negative"
"FH504_01",20215,"Negative"
"FH504_01",20218,"Negative"
"FH504_01",20223,"Negative"
"FH504_01",20224,"Negative"
"FH504_01",20226,"Negative"
"FH504_01",20229,"Negative"
"FH504_01",20230,"Negative"
"FH504_01",20231,"Negative"
"FH504_01",20240,"Negative"
"FH504_01",20244,"Negative"
"FH504_01",20246,"Negative"
"FH504_01",20249,"Negative"
"FH504_01",20251,"Negative"
"FH504_01",20252,"Negative"
"FH504_01",20253,"Negative"
"FH504_01",20256,"Negative"
"FH504_01",20258,"Negative"
"FH504_01",20259,"Negative"
"FH504_01",20264,"Negative"
"FH504_01",20267,"Negative"
"FH504_01",20270,"Negative"
"FH504_01",20271,"Negative"
"FH504_01",20272,"Negative"
"FH504_01",20275,"Negative"
"FH504_01",20277,"Negative"
"FH504_01",20278,"Negative"
"FH504_01",20279,"Negative"
"FH504_01",20280,"Negative"
"FH504_01",20281,"Negative"
"FH504_01",20282,"Negative"
"FH504_01",20283,"Negative"
"FH504_01",20284,"Negative"
"FH504_01",20285,"Negative"
"FH504_01",20286,"Negative"
"FH504_01",20287,"Negative"
"FH504_01",20288,"Negative"
"FH504_01",20289,"Negative"
"FH504_01",20290,"Negative"
"FH504_01",20291,"Negative"
"FH504_01",20294,"Negative"
"FH504_01",20296,"Negative"
"FH504_01",20298,"Negative"
"FH504_01",20299,"Negative"
"FH504_01",20300,"Negative"
"FH504_01",20301,"Negative"
"FH504_01",20304,"Negative"
"FH504_01",20305,"Negative"
"FH504_01",20306,"Negative"
"FH504_01",20307,"Negative"
"FH504_01",20308,"Negative"
"FH504_01",20309,"Negative"
"FH504_01",20310,"Negative"
"FH504_01",20311,"Negative"
"FH504_01",20314,"Negative"
"FH504_01",20315,"Negative"
"FH504_01",20316,"Negative"
"FH504_01",20317,"Negative"
"FH504_01",20318,"Negative"
"FH504_01",20319,"Negative"
"FH504_01",20321,"Negative"
"FH504_01",20322,"Negative"
"FH504_01",20324,"Negative"
"FH504_01",20325,"Negative"
"FH504_01",20326,"Negative"
"FH504_01",20327,"Negative"
"FH504_01",20328,"Negative"
"FH504_01",20329,"Negative"
"FH504_01",20330,"Negative"
"FH504_01",20331,"Negative"
"FH504_01",20332,"Negative"
"FH504_01",20334,"Negative"
"FH504_01",20335,"Negative"
"FH504_01",20336,"Negative"
"FH504_01",20338,"Negative"
"FH504_01",20339,"Negative"
"FH504_01",20340,"Negative"
"FH504_01",20342,"Negative"
"FH504_01",20343,"Negative"
"FH504_01",20344,"Negative"
"FH504_01",20347,"Negative"
"FH504_01",20351,"Negative"
"FH504_01",20352,"Negative"
"FH504_01",20353,"Negative"
"FH504_01",20355,"Negative"
"FH504_01",20356,"Negative"
"FH504_01",20357,"Negative"
"FH504_01",20358,"Negative"
"FH504_01",20359,"Negative"
"FH504_01",20360,"Negative"
"FH504_01",20361,"Negative"
"FH504_01",20362,"Negative"
"FH504_01",20363,"Negative"
"FH504_01",20364,"Negative"
"FH504_01",20366,"Negative"
"FH504_01",20367,"Negative"
"FH504_01",20368,"Negative"
"FH504_01",20369,"Negative"
"FH504_01",20370,"Negative"
"FH504_01",20371,"Negative"
"FH504_01",20372,"Negative"
"FH504_01",20373,"Negative"
"FH504_01",20377,"Negative"
"FH504_01",20378,"Negative"
"FH504_01",20379,"Negative"
"FH504_01",20380,"Negative"
"FH504_01",20381,"Negative"
"FH504_01",20382,"Negative"
"FH504_01",20383,"Negative"
"FH504_01",20384,"Negative"
"FH504_01",20385,"Negative"
"FH504_01",20386,"Negative"
"FH504_01",20387,"Negative"
"FH504_01",20388,"Negative"
"FH504_01",20391,"Negative"
"FH504_01",20392,"Negative"
"FH504_01",20393,"Negative"
"FH504_01",20394,"Negative"
"FH504_01",20395,"Negative"
"FH504_01",20396,"Negative"
"FH504_01",20400,"Negative"
"FH504_01",20403,"Negative"
"FH504_01",20406,"Negative"
"FH504_01",20408,"Negative"
"FH504_01",20411,"Negative"
"FH504_01",20412,"Negative"
"FH504_01",20413,"Negative"
"FH504_01",20420,"Negative"
"FH504_01",20424,"Negative"
"FH504_01",20425,"Negative"
"FH504_01",20429,"Negative"
"FH504_01",20431,"Negative"
"FH504_01",20432,"Negative"
"FH504_01",20433,"Negative"
"FH504_01",20434,"Negative"
"FH504_01",20435,"Negative"
"FH504_01",20436,"Negative"
"FH504_01",20437,"Negative"
"FH504_01",20438,"Negative"
"FH504_01",20440,"Negative"
"FH504_01",20442,"Negative"
"FH504_01",20444,"Negative"
"FH504_01",20446,"Negative"
"FH504_01",20447,"Negative"
"FH504_01",20448,"Negative"
"FH504_01",20449,"Negative"
"FH504_01",20453,"Negative"
"FH504_01",20454,"Negative"
"FH504_01",20455,"Negative"
"FH504_01",20456,"Negative"
"FH504_01",20457,"Negative"
"FH504_01",20459,"Negative"
"FH504_01",20460,"Negative"
"FH504_01",20461,"Negative"
"FH504_01",20462,"Negative"
"FH504_01",20464,"Negative"
"FH504_01",20465,"Negative"
"FH504_01",20466,"Negative"
"FH504_01",20467,"Negative"
"FH504_01",20473,"Negative"
"FH504_01",20474,"Negative"
"FH504_01",20475,"Negative"
"FH504_01",20477,"Negative"
"FH504_01",20486,"Negative"
"FH504_01",20490,"Negative"
"FH504_01",20491,"Negative"
"FH504_01",20492,"Negative"
"FH504_01",20494,"Negative"
"FH504_01",20495,"Negative"
"FH504_01",20496,"Negative"
"FH504_01",20503,"Negative"
"FH504_01",20504,"Negative"
"FH504_01",20505,"Negative"
"FH504_01",20510,"Negative"
"FH504_01",20517,"Negative"
"FH504_01",20518,"Negative"
"FH504_01",20530,"Negative"
"FH504_01",20532,"Negative"
"FH504_01",20535,"Negative"
"FH504_01",20536,"Negative"
"FH504_01",20538,"Negative"
"FH504_01",20546,"Negative"
"FH504_01",20547,"Negative"
"FH504_01",20549,"Negative"
"FH504_01",20552,"Negative"
"FH504_01",20553,"Negative"
"FH504_01",20554,"Negative"
"FH504_01",20555,"Negative"
"FH504_01",20556,"Negative"
"FH504_01",20557,"Negative"
"FH504_01",20558,"Negative"
"FH504_01",20559,"Negative"
"FH504_01",20560,"Negative"
"FH504_01",20561,"Negative"
"FH504_01",20562,"Negative"
"FH504_01",20563,"Negative"
"FH504_01",20564,"Negative"
"FH504_01",20565,"Negative"
"FH504_01",20567,"Negative"
"FH504_01",20568,"Negative"
"FH504_01",20569,"Negative"
"FH504_01",20570,"Negative"
"FH504_01",20571,"Negative"
"FH504_01",20572,"Negative"
"FH504_01",20573,"Negative"
"FH504_01",20574,"Negative"
"FH504_01",20575,"Negative"
"FH504_01",20576,"Negative"
"FH504_01",20577,"Negative"
"FH504_01",20578,"Negative"
"FH504_01",20583,"Negative"
"FH504_01",20584,"Negative"
"FH504_01",20585,"Negative"
"FH504_01",20588,"Negative"
"FH504_01",20590,"Negative"
"FH504_01",20591,"Negative"
"FH504_01",20592,"Negative"
"FH504_01",20593,"Negative"
"FH504_01",20594,"Negative"
"FH504_01",20595,"Negative"
"FH504_01",20596,"Negative"
"FH504_01",20597,"Negative"
"FH504_01",20598,"Negative"
"FH504_01",20599,"Negative"
"FH504_01",20601,"Negative"
"FH504_01",20602,"Negative"
"FH504_01",20603,"Negative"
"FH504_01",20604,"Negative"
"FH504_01",20605,"Negative"
"FH504_01",20607,"Negative"
"FH504_01",20608,"Negative"
"FH504_01",20609,"Negative"
"FH504_01",20610,"Negative"
"FH504_01",20611,"Negative"
"FH504_01",20612,"Negative"
"FH504_01",20614,"Negative"
"FH504_01",20615,"Negative"
"FH504_01",20616,"Negative"
"FH504_01",20619,"Negative"
"FH504_01",20620,"Negative"
"FH504_01",20621,"Negative"
"FH504_01",20622,"Negative"
"FH504_01",20625,"Negative"
"FH504_01",20626,"Negative"
"FH504_01",20627,"Negative"
"FH504_01",20628,"Negative"
"FH504_01",20630,"Negative"
"FH504_01",20631,"Negative"
"FH504_01",20632,"Negative"
"FH504_01",20635,"Negative"
"FH504_01",20637,"Negative"
"FH504_01",20638,"Negative"
"FH504_01",20640,"Negative"
"FH504_01",20642,"Negative"
"FH504_01",20643,"Negative"
"FH504_01",20644,"Negative"
"FH504_01",20646,"Negative"
"FH504_01",20647,"Negative"
"FH504_01",20649,"Negative"
"FH504_01",20650,"Negative"
"FH504_01",20651,"Negative"
"FH504_01",20653,"Negative"
"FH504_01",20654,"Negative"
"FH504_01",20657,"Negative"
"FH504_01",20661,"Negative"
"FH504_01",20662,"Negative"
"FH504_01",20665,"Negative"
"FH504_01",20666,"Negative"
"FH504_01",20668,"Negative"
"FH504_01",20671,"Negative"
"FH504_01",20673,"Negative"
"FH504_01",20677,"Negative"
"FH504_01",20678,"Negative"
"FH504_01",20679,"Negative"
"FH504_01",20680,"Negative"
"FH504_01",20681,"Negative"
"FH504_01",20683,"Negative"
"FH504_01",20693,"Negative"
"FH504_01",20699,"Negative"
"FH504_01",20700,"Negative"
"FH504_01",20701,"Negative"
"FH504_01",20703,"Negative"
"FH504_01",20704,"Negative"
"FH504_01",20706,"Negative"
"FH504_01",20707,"Negative"
"FH504_01",20708,"Negative"
"FH504_01",20710,"Negative"
"FH504_01",20715,"Negative"
"FH504_01",20717,"Negative"
"FH504_01",20718,"Negative"
"FH504_01",20720,"Negative"
"FH504_01",20722,"Negative"
"FH504_01",20723,"Negative"
"FH504_01",20732,"Negative"
"FH504_01",20735,"Negative"
"FH504_01",20736,"Negative"
"FH504_01",20737,"Negative"
"FH504_01",20744,"Negative"
"FH504_01",20748,"Negative"
"FH504_01",20752,"Negative"
"FH504_01",20753,"Negative"
"FH504_01",20756,"Negative"
"FH504_01",20757,"Negative"
"FH504_01",20758,"Negative"
"FH504_01",20760,"Negative"
"FH504_01",20761,"Negative"
"FH504_01",20762,"Negative"
"FH504_01",20764,"Negative"
"FH504_01",20766,"Negative"
"FH504_01",20767,"Negative"
"FH504_01",20768,"Negative"
"FH504_01",20769,"Negative"
"FH504_01",20770,"Negative"
"FH504_01",20772,"Negative"
"FH504_01",20774,"Negative"
"FH504_01",20775,"Negative"
"FH504_01",20776,"Negative"
"FH504_01",20777,"Negative"
"FH504_01",20778,"Negative"
"FH504_01",20784,"Negative"
"FH504_01",20787,"Negative"
"FH504_01",20793,"Negative"
"FH504_01",20794,"Negative"
"FH504_01",20795,"Negative"
"FH504_01",20796,"Negative"
"FH504_01",20797,"Negative"
"FH504_01",20798,"Negative"
"FH504_01",20800,"Negative"
"FH504_01",20801,"Negative"
"FH504_01",20802,"Negative"
"FH504_01",20803,"Negative"
"FH504_01",20808,"Negative"
"FH504_01",20812,"Negative"
"FH504_01",20813,"Negative"
"FH504_01",20814,"Negative"
"FH504_01",20816,"Negative"
"FH504_01",20818,"Negative"
"FH504_01",20826,"Negative"
"FH504_01",20828,"Negative"
"FH504_01",20830,"Negative"
"FH504_01",20832,"Negative"
"FH504_01",20833,"Negative"
"FH504_01",20834,"Negative"
"FH504_01",20835,"Negative"
"FH504_01",20837,"Negative"
"FH504_01",20838,"Negative"
"FH504_01",20839,"Negative"
"FH504_01",20841,"Negative"
"FH504_01",20843,"Negative"
"FH504_01",20844,"Negative"
"FH504_01",20845,"Negative"
"FH504_01",20846,"Negative"
"FH504_01",20847,"Negative"
"FH504_01",20848,"Negative"
"FH504_01",20850,"Negative"
"FH504_01",20852,"Negative"
"FH504_01",20853,"Negative"
"FH504_01",20855,"Negative"
"FH504_01",20856,"Negative"
"FH504_01",20857,"Negative"
"FH504_01",20858,"Negative"
"FH504_01",20859,"Negative"
"FH504_01",20861,"Negative"
"FH504_01",20862,"Negative"
"FH504_01",20863,"Negative"
"FH504_01",20866,"Negative"
"FH504_01",20867,"Negative"
"FH504_01",20868,"Negative"
"FH504_01",20871,"Negative"
"FH504_01",20872,"Negative"
"FH504_01",20874,"Negative"
"FH504_01",20877,"Negative"
"FH504_01",20880,"Negative"
"FH504_01",20881,"Negative"
"FH504_01",20882,"Negative"
"FH504_01",20883,"Negative"
"FH504_01",20884,"Negative"
"FH504_01",20885,"Negative"
"FH504_01",20887,"Negative"
"FH504_01",20889,"Negative"
"FH504_01",20891,"Negative"
"FH504_01",20899,"Negative"
"FH504_01",20903,"Negative"
"FH504_01",20904,"Negative"
"FH504_01",20905,"Negative"
"FH504_01",20906,"Negative"
"FH504_01",20907,"Negative"
"FH504_01",20908,"Negative"
"FH504_01",20909,"Negative"
"FH504_01",20910,"Negative"
"FH504_01",20911,"Negative"
"FH504_01",20913,"Negative"
"FH504_01",20917,"Negative"
"FH504_01",20919,"Negative"
"FH504_01",20920,"Negative"
"FH504_01",20923,"Negative"
"FH504_01",20924,"Negative"
"FH504_01",20925,"Negative"
"FH504_01",20926,"Negative"
"FH504_01",20927,"Negative"
"FH504_01",20928,"Negative"
"FH504_01",20930,"Negative"
"FH504_01",20932,"Negative"
"FH504_01",20934,"Negative"
"FH504_01",20935,"Negative"
"FH504_01",20937,"Negative"
"FH504_01",20938,"Negative"
"FH504_01",20939,"Negative"
"FH504_01",20940,"Negative"
"FH504_01",20941,"Negative"
"FH504_01",20943,"Negative"
"FH504_01",20944,"Negative"
"FH504_01",20945,"Negative"
"FH504_01",20947,"Negative"
"FH504_01",20948,"Negative"
"FH504_01",20949,"Negative"
"FH504_01",20950,"Negative"
"FH504_01",20951,"Negative"
"FH504_01",20952,"Negative"
"FH504_01",20953,"Negative"
"FH504_01",20954,"Negative"
"FH504_01",20955,"Negative"
"FH504_01",20956,"Negative"
"FH504_01",20957,"Negative"
"FH504_01",20961,"Negative"
"FH504_01",20964,"Negative"
"FH504_01",20965,"Negative"
"FH504_01",20966,"Negative"
"FH504_01",20967,"Negative"
"FH504_01",20968,"Negative"
"FH504_01",20969,"Negative"
"FH504_01",20970,"Negative"
"FH504_01",20971,"Negative"
"FH504_01",20972,"Negative"
"FH504_01",20973,"Negative"
"FH504_01",20974,"Negative"
"FH504_01",20976,"Negative"
"FH504_01",20978,"Negative"
"FH504_01",20981,"Negative"
"FH504_01",20982,"Negative"
"FH504_01",20983,"Negative"
"FH504_01",20984,"Negative"
"FH504_01",20985,"Negative"
"FH504_01",20986,"Negative"
"FH504_01",20987,"Negative"
"FH504_01",20988,"Negative"
"FH504_01",20990,"Negative"
"FH504_01",20991,"Negative"
"FH504_01",20992,"Negative"
"FH504_01",20993,"Negative"
"FH504_01",20995,"Negative"
"FH504_01",20996,"Negative"
"FH504_01",20997,"Negative"
"FH504_01",20998,"Negative"
"FH504_01",20999,"Negative"
"FH504_01",21000,"Negative"
"FH504_01",21001,"Negative"
"FH504_01",21002,"Negative"
"FH504_01",21003,"Negative"
"FH504_01",21004,"Negative"
"FH504_01",21005,"Negative"
"FH504_01",21006,"Negative"
"FH504_01",21007,"Negative"
"FH504_01",21008,"Negative"
"FH504_01",21011,"Negative"
"FH504_01",21012,"Negative"
"FH504_01",21013,"Negative"
"FH504_01",21014,"Negative"
"FH504_01",21015,"Negative"
"FH504_01",21016,"Negative"
"FH504_01",21017,"Negative"
"FH504_01",21018,"Negative"
"FH504_01",21019,"Negative"
"FH504_01",21020,"Negative"
"FH504_01",21021,"Negative"
"FH504_01",21022,"Negative"
"FH504_01",21023,"Negative"
"FH504_01",21024,"Negative"
"FH504_01",21025,"Negative"
"FH504_01",21026,"Negative"
"FH504_01",21028,"Negative"
"FH504_01",21029,"Negative"
"FH504_01",21030,"Negative"
"FH504_01",21031,"Negative"
"FH504_01",21032,"Negative"
"FH504_01",21033,"Negative"
"FH504_01",21035,"Negative"
"FH504_01",21037,"Negative"
"FH504_01",21040,"Negative"
"FH504_01",21043,"Negative"
"FH504_01",21046,"Negative"
"FH504_01",21047,"Negative"
"FH504_01",21048,"Negative"
"FH504_01",21052,"Negative"
"FH504_01",21055,"Negative"
"FH504_01",21059,"Negative"
"FH504_01",21063,"Negative"
"FH504_01",21074,"Negative"
"FH504_01",21078,"Negative"
"FH504_01",21079,"Negative"
"FH504_01",21089,"Negative"
"FH504_01",21090,"Negative"
"FH504_01",21091,"Negative"
"FH504_01",21092,"Negative"
"FH504_01",21093,"Negative"
"FH504_01",21094,"Negative"
"FH504_01",21095,"Negative"
"FH504_01",21096,"Negative"
"FH504_01",21097,"Negative"
"FH504_01",21098,"Negative"
"FH504_01",21099,"Negative"
"FH504_01",21100,"Negative"
"FH504_01",21101,"Negative"
"FH504_01",21102,"Negative"
"FH504_01",21104,"Negative"
"FH504_01",21105,"Negative"
"FH504_01",21107,"Negative"
"FH504_01",21108,"Negative"
"FH504_01",21109,"Negative"
"FH504_01",21110,"Negative"
"FH504_01",21111,"Negative"
"FH504_01",21112,"Negative"
"FH504_01",21113,"Negative"
"FH504_01",21115,"Negative"
"FH504_01",21116,"Negative"
"FH504_01",21117,"Negative"
"FH504_01",21119,"Negative"
"FH504_01",21122,"Negative"
"FH504_01",21125,"Negative"
"FH504_01",21126,"Negative"
"FH504_01",21127,"Negative"
"FH504_01",21128,"Negative"
"FH504_01",21130,"Negative"
"FH504_01",21131,"Negative"
"FH504_01",21132,"Negative"
"FH504_01",21133,"Negative"
"FH504_01",21134,"Negative"
"FH504_01",21135,"Negative"
"FH504_01",21138,"Negative"
